dish_id,total_calories,total_mass,ingredients,split
dish_1565382733,287.639984,102.0,ingr_0000000392,train
dish_1561575347,554.760071,327.0,ingr_0000000161;ingr_0000000433;ingr_0000000033;ingr_0000000094;ingr_0000000133;ingr_0000000511;ingr_0000000291;ingr_0000000513;ingr_0000000525;ingr_0000000380;ingr_0000000025;ingr_0000000189,train
dish_1563564707,143.991699,150.0,ingr_0000000140;ingr_0000000306;ingr_0000000072;ingr_0000000205;ingr_0000000148,train
dish_1562790775,75.686295,40.0,ingr_0000000033;ingr_0000000031;ingr_0000000291;ingr_0000000126;ingr_0000000122;ingr_0000000161;ingr_0000000189;ingr_0000000073,test
dish_1561575033,354.445312,339.0,ingr_0000000519;ingr_0000000312;ingr_0000000028;ingr_0000000521;ingr_0000000520;ingr_0000000122;ingr_0000000291;ingr_0000000133;ingr_0000000518;ingr_0000000441;ingr_0000000161;ingr_0000000335;ingr_0000000046;ingr_0000000515;ingr_0000000341;ingr_0000000428;ingr_0000000516;ingr_0000000514,train
dish_1565811139,902.200012,416.0,ingr_0000000045;ingr_0000000425;ingr_0000000161;ingr_0000000027;ingr_0000000036;ingr_0000000028,test
dish_1567023375,248.566406,268.0,ingr_0000000050;ingr_0000000077;ingr_0000000517;ingr_0000000201;ingr_0000000189;ingr_0000000082;ingr_0000000515;ingr_0000000045;ingr_0000000126;ingr_0000000161;ingr_0000000122;ingr_0000000409;ingr_0000000040;ingr_0000000291,train
dish_1558721533,18.700001,55.0,ingr_0000000037,train
dish_1562874049,412.144989,155.0,ingr_0000000011,train
dish_1562872746,242.363983,203.0,ingr_0000000312;ingr_0000000049;ingr_0000000047;ingr_0000000122;ingr_0000000189;ingr_0000000434;ingr_0000000539;ingr_0000000126;ingr_0000000161;ingr_0000000002;ingr_0000000538;ingr_0000000515;ingr_0000000524;ingr_0000000070;ingr_0000000045;ingr_0000000367;ingr_0000000291;ingr_0000000527,train
dish_1558638954,89.010002,129.0,ingr_0000000440,train
dish_1558641164,80.079994,154.0,ingr_0000000054,test
dish_1562611824,192.566193,109.0,ingr_0000000291;ingr_0000000187;ingr_0000000161;ingr_0000000526;ingr_0000000524;ingr_0000000189;ingr_0000000515;ingr_0000000312,train
dish_1558461607,87.629997,127.0,ingr_0000000440,test
dish_1560366389,46.909065,38.0,ingr_0000000126;ingr_0000000161;ingr_0000000124;ingr_0000000291;ingr_0000000312;ingr_0000000517;ingr_0000000189;ingr_0000000201;ingr_0000000515,train
dish_1561392632,500.114899,352.0,ingr_0000000161;ingr_0000000031;ingr_0000000126;ingr_0000000004;ingr_0000000013;ingr_0000000291;ingr_0000000033;ingr_0000000122;ingr_0000000027;ingr_0000000008;ingr_0000000073;ingr_0000000189,train
dish_1566499686,674.706787,388.0,ingr_0000000312;ingr_0000000036;ingr_0000000189;ingr_0000000026;ingr_0000000012;ingr_0000000525;ingr_0000000122;ingr_0000000508;ingr_0000000126;ingr_0000000094;ingr_0000000161;ingr_0000000462;ingr_0000000457;ingr_0000000328;ingr_0000000291;ingr_0000000031,train
dish_1563395510,415.627411,372.0,ingr_0000000027;ingr_0000000045;ingr_0000000291;ingr_0000000367;ingr_0000000161;ingr_0000000524;ingr_0000000485;ingr_0000000047;ingr_0000000312;ingr_0000000377;ingr_0000000523;ingr_0000000238;ingr_0000000122;ingr_0000000434;ingr_0000000448;ingr_0000000036;ingr_0000000320;ingr_0000000515;ingr_0000000052;ingr_0000000251;ingr_0000000155;ingr_0000000021;ingr_0000000541;ingr_0000000011;ingr_0000000049;ingr_0000000471;ingr_0000000203;ingr_0000000033;ingr_0000000520;ingr_0000000152;ingr_0000000094;ingr_0000000032,train
dish_1559157454,34.564575,28.0,ingr_0000000515;ingr_0000000517;ingr_0000000189;ingr_0000000312;ingr_0000000124;ingr_0000000291;ingr_0000000126;ingr_0000000161;ingr_0000000201,test
dish_1563563348,362.641998,294.0,ingr_0000000471;ingr_0000000012;ingr_0000000105;ingr_0000000045;ingr_0000000033,train
dish_1561405389,265.983459,223.0,ingr_0000000026;ingr_0000000187;ingr_0000000508;ingr_0000000515;ingr_0000000540;ingr_0000000036;ingr_0000000524;ingr_0000000213;ingr_0000000027;ingr_0000000122;ingr_0000000291;ingr_0000000312;ingr_0000000189;ingr_0000000043;ingr_0000000161;ingr_0000000520;ingr_0000000535;ingr_0000000028,test
dish_1560526514,183.252747,224.0,ingr_0000000005;ingr_0000000031;ingr_0000000526;ingr_0000000161;ingr_0000000077;ingr_0000000045;ingr_0000000013;ingr_0000000038;ingr_0000000201;ingr_0000000524;ingr_0000000126;ingr_0000000122;ingr_0000000291;ingr_0000000032;ingr_0000000036;ingr_0000000189,test
dish_1558629818,156.087006,27.0,ingr_0000000077,train
dish_1568320296,226.014999,85.0,ingr_0000000011,train
dish_1558116399,7.0,25.0,ingr_0000000029,train
dish_1562875211,282.240021,147.0,ingr_0000000380;ingr_0000000006,train
dish_1561492519,271.320007,206.0,ingr_0000000536;ingr_0000000245,train
dish_1563304333,451.235687,308.0,ingr_0000000306;ingr_0000000291;ingr_0000000028;ingr_0000000036;ingr_0000000524;ingr_0000000520;ingr_0000000140;ingr_0000000161;ingr_0000000122;ingr_0000000514;ingr_0000000148;ingr_0000000072;ingr_0000000518;ingr_0000000133;ingr_0000000433,train
dish_1558723719,231.240005,40.0,ingr_0000000077,train
dish_1560798744,357.152008,220.0,ingr_0000000027;ingr_0000000011;ingr_0000000050,train
dish_1558113304,247.070999,175.0,ingr_0000000440;ingr_0000000037;ingr_0000000077,train
dish_1563308428,406.307678,329.0,ingr_0000000498;ingr_0000000508;ingr_0000000189;ingr_0000000094;ingr_0000000072;ingr_0000000161;ingr_0000000122;ingr_0000000203;ingr_0000000045;ingr_0000000025;ingr_0000000026;ingr_0000000335;ingr_0000000291;ingr_0000000433;ingr_0000000027;ingr_0000000535,train
dish_1558630932,292.643982,265.0,ingr_0000000054;ingr_0000000007;ingr_0000000077,train
dish_1560368019,436.965942,301.0,ingr_0000000380;ingr_0000000291;ingr_0000000535;ingr_0000000094;ingr_0000000161;ingr_0000000534;ingr_0000000335;ingr_0000000036;ingr_0000000049;ingr_0000000014;ingr_0000000122,test
dish_1563911255,293.192169,235.0,ingr_0000000194;ingr_0000000291;ingr_0000000516;ingr_0000000520;ingr_0000000161;ingr_0000000094;ingr_0000000036;ingr_0000000043;ingr_0000000377;ingr_0000000122;ingr_0000000033;ingr_0000000032;ingr_0000000448;ingr_0000000513;ingr_0000000312;ingr_0000000028,train
dish_1563813833,256.865997,207.0,ingr_0000000039;ingr_0000000128,train
dish_1562775373,329.080017,148.0,ingr_0000000004;ingr_0000000008,train
dish_1559242221,659.033997,114.0,ingr_0000000077,train
dish_1566332193,527.450012,504.0,ingr_0000000036;ingr_0000000042;ingr_0000000012;ingr_0000000028;ingr_0000000031,train
dish_1563295292,119.019997,22.0,ingr_0000000004,train
dish_1567106794,102.338257,48.0,ingr_0000000126;ingr_0000000161;ingr_0000000029;ingr_0000000124;ingr_0000000030;ingr_0000000291;ingr_0000000122;ingr_0000000035;ingr_0000000189,train
dish_1562691566,100.613655,187.0,ingr_0000000027;ingr_0000000161;ingr_0000000128,train
dish_1562703382,203.869995,145.0,ingr_0000000380;ingr_0000000013,test
dish_1563909507,117.925575,151.0,ingr_0000000126;ingr_0000000122;ingr_0000000032;ingr_0000000291;ingr_0000000031;ingr_0000000161;ingr_0000000526;ingr_0000000036;ingr_0000000189;ingr_0000000043,test
dish_1566414723,728.810608,482.0,ingr_0000000535;ingr_0000000291;ingr_0000000428;ingr_0000000161;ingr_0000000516;ingr_0000000520;ingr_0000000341;ingr_0000000028;ingr_0000000049;ingr_0000000534;ingr_0000000433;ingr_0000000518;ingr_0000000133;ingr_0000000122;ingr_0000000521;ingr_0000000094;ingr_0000000441;ingr_0000000046;ingr_0000000515;ingr_0000000514;ingr_0000000519;ingr_0000000312,train
dish_1564589025,48.810734,51.0,ingr_0000000437;ingr_0000000161,train
dish_1558458847,74.360001,143.0,ingr_0000000054,train
dish_1558632130,33.66,99.0,ingr_0000000037,train
dish_1562787783,114.013741,76.0,ingr_0000000133;ingr_0000000161;ingr_0000000526;ingr_0000000520;ingr_0000000473;ingr_0000000524;ingr_0000000122;ingr_0000000515;ingr_0000000413;ingr_0000000054;ingr_0000000291;ingr_0000000153,train
dish_1567022383,527.088013,508.0,ingr_0000000094;ingr_0000000140;ingr_0000000033;ingr_0000000045;ingr_0000000471;ingr_0000000012;ingr_0000000028;ingr_0000000148,train
dish_1566587143,354.399445,234.0,ingr_0000000033;ingr_0000000028;ingr_0000000032;ingr_0000000094;ingr_0000000291;ingr_0000000161;ingr_0000000042;ingr_0000000448;ingr_0000000036;ingr_0000000312;ingr_0000000122;ingr_0000000513,test
dish_1563567663,514.112061,461.0,ingr_0000000049;ingr_0000000189;ingr_0000000517;ingr_0000000471;ingr_0000000514;ingr_0000000082;ingr_0000000520;ingr_0000000524;ingr_0000000133;ingr_0000000515;ingr_0000000161;ingr_0000000201;ingr_0000000205;ingr_0000000072;ingr_0000000126;ingr_0000000291;ingr_0000000527;ingr_0000000122,train
dish_1563822636,237.019379,258.0,ingr_0000000007;ingr_0000000367;ingr_0000000010;ingr_0000000514;ingr_0000000021;ingr_0000000161;ingr_0000000485;ingr_0000000291;ingr_0000000027;ingr_0000000122;ingr_0000000006,train
dish_1560442450,87.761002,149.0,ingr_0000000262,train
dish_1566923004,158.820007,153.0,ingr_0000000008;ingr_0000000038,train
dish_1558115512,434.196014,126.0,ingr_0000000039,train
dish_1564588533,236.06601,167.0,ingr_0000000039;ingr_0000000128,train
dish_1558544427,160.164993,103.0,ingr_0000000179,train
dish_1561749664,288.197937,162.0,ingr_0000000518;ingr_0000000161;ingr_0000000291;ingr_0000000023;ingr_0000000515;ingr_0000000312;ingr_0000000332,train
dish_1565811000,342.850006,225.0,ingr_0000000028;ingr_0000000036,test
dish_1561578441,387.084412,309.0,ingr_0000000006;ingr_0000000033;ingr_0000000511;ingr_0000000433;ingr_0000000030;ingr_0000000025;ingr_0000000471;ingr_0000000291;ingr_0000000319;ingr_0000000189;ingr_0000000031;ingr_0000000094;ingr_0000000161;ingr_0000000011;ingr_0000000133;ingr_0000000338;ingr_0000000007;ingr_0000000513;ingr_0000000525;ingr_0000000012,train
dish_1565897617,356.831787,211.0,ingr_0000000291;ingr_0000000367;ingr_0000000161;ingr_0000000514;ingr_0000000010;ingr_0000000043;ingr_0000000122;ingr_0000000007,train
dish_1561665671,158.389008,89.0,ingr_0000000205;ingr_0000000380,train
dish_1558113204,179.210999,31.0,ingr_0000000077,train
dish_1560356523,497.719971,92.0,ingr_0000000004,train
dish_1561393764,280.799988,182.0,ingr_0000000027;ingr_0000000008;ingr_0000000004,test
dish_1559332487,19.110001,98.0,ingr_0000000485;ingr_0000000529,train
dish_1558628888,111.959999,72.0,ingr_0000000179,train
dish_1561749016,280.118103,272.0,ingr_0000000332;ingr_0000000528;ingr_0000000291;ingr_0000000126;ingr_0000000471;ingr_0000000518;ingr_0000000161;ingr_0000000189;ingr_0000000023;ingr_0000000515;ingr_0000000312;ingr_0000000029;ingr_0000000112,train
dish_1564601569,208.098145,291.0,ingr_0000000342;ingr_0000000433;ingr_0000000016;ingr_0000000291;ingr_0000000312;ingr_0000000161,train
dish_1568044581,386.223419,696.0,ingr_0000000437;ingr_0000000128;ingr_0000000121;ingr_0000000161,train
dish_1560787781,108.628998,97.0,ingr_0000000004;ingr_0000000013;ingr_0000000192,train
dish_1563205982,316.239502,469.0,ingr_0000000128;ingr_0000000192;ingr_0000000013;ingr_0000000510;ingr_0000000437;ingr_0000000038,train
dish_1558723818,113.527,107.0,ingr_0000000205,train
dish_1561480414,125.161995,129.0,ingr_0000000080;ingr_0000000013,train
dish_1565032714,315.591034,330.0,ingr_0000000189;ingr_0000000161;ingr_0000000002;ingr_0000000070;ingr_0000000291;ingr_0000000021;ingr_0000000126;ingr_0000000515,train
dish_1561049435,338.179993,257.0,ingr_0000000040;ingr_0000000037;ingr_0000000008;ingr_0000000004,train
dish_1561407208,44.347641,29.0,ingr_0000000027;ingr_0000000026;ingr_0000000028;ingr_0000000291;ingr_0000000189;ingr_0000000540;ingr_0000000036;ingr_0000000043;ingr_0000000161;ingr_0000000508;ingr_0000000122;ingr_0000000535,train
dish_1559062051,56.239998,74.0,ingr_0000000437,train
dish_1562169762,262.330139,210.0,ingr_0000000008;ingr_0000000291;ingr_0000000016;ingr_0000000161;ingr_0000000312,train
dish_1563826223,301.086548,139.0,ingr_0000000291;ingr_0000000010;ingr_0000000367;ingr_0000000514;ingr_0000000007;ingr_0000000122;ingr_0000000161,train
dish_1558031019,206.442001,197.0,ingr_0000000192;ingr_0000000004;ingr_0000000458;ingr_0000000112,train
dish_1564589308,227.009995,161.0,ingr_0000000433,train
dish_1558379391,604.062073,223.0,ingr_0000000037;ingr_0000000039;ingr_0000000077;ingr_0000000440,train
dish_1565035802,69.200005,250.0,ingr_0000000094;ingr_0000000471;ingr_0000000007;ingr_0000000033,test
dish_1564086748,443.77182,339.0,ingr_0000000028;ingr_0000000291;ingr_0000000471;ingr_0000000074;ingr_0000000517;ingr_0000000205;ingr_0000000521;ingr_0000000161;ingr_0000000516;ingr_0000000094;ingr_0000000011;ingr_0000000045;ingr_0000000052;ingr_0000000023;ingr_0000000036;ingr_0000000122;ingr_0000000524;ingr_0000000527;ingr_0000000520;ingr_0000000532;ingr_0000000006,train
dish_1561752035,454.936401,374.0,ingr_0000000023;ingr_0000000515;ingr_0000000514;ingr_0000000312;ingr_0000000332;ingr_0000000291;ingr_0000000518;ingr_0000000161;ingr_0000000021,train
dish_1560444592,244.421005,175.0,ingr_0000000008;ingr_0000000192,train
dish_1562958775,227.182785,251.0,ingr_0000000291;ingr_0000000126;ingr_0000000517;ingr_0000000031;ingr_0000000180;ingr_0000000161;ingr_0000000070;ingr_0000000122;ingr_0000000073;ingr_0000000535;ingr_0000000189;ingr_0000000036;ingr_0000000152;ingr_0000000508;ingr_0000000045;ingr_0000000029;ingr_0000000471,train
dish_1565813446,202.676971,230.0,ingr_0000000124;ingr_0000000122;ingr_0000000291;ingr_0000000312;ingr_0000000126;ingr_0000000161;ingr_0000000201;ingr_0000000515;ingr_0000000050;ingr_0000000036;ingr_0000000073;ingr_0000000189;ingr_0000000517,train
dish_1558468494,15.785,77.0,ingr_0000000021,train
dish_1561567053,26.1,87.0,ingr_0000000121,train
dish_1567525712,510.544769,184.0,ingr_0000000291;ingr_0000000122;ingr_0000000031;ingr_0000000033;ingr_0000000161;ingr_0000000126;ingr_0000000004;ingr_0000000189;ingr_0000000015;ingr_0000000073,train
dish_1558717604,73.839996,142.0,ingr_0000000054,test
dish_1562168696,95.114838,141.0,ingr_0000000040;ingr_0000000338;ingr_0000000013;ingr_0000000294;ingr_0000000041;ingr_0000000029;ingr_0000000112,test
dish_1561576483,209.595428,371.0,ingr_0000000189;ingr_0000000525;ingr_0000000513;ingr_0000000007;ingr_0000000025;ingr_0000000291;ingr_0000000133;ingr_0000000511;ingr_0000000161;ingr_0000000094,train
dish_1561060503,145.30899,138.0,ingr_0000000038;ingr_0000000525;ingr_0000000011,train
dish_1558721980,26.860001,79.0,ingr_0000000037,train
dish_1563897369,117.013657,179.0,ingr_0000000037;ingr_0000000161;ingr_0000000437,train
dish_1561049409,317.779999,197.0,ingr_0000000004;ingr_0000000008;ingr_0000000040,train
dish_1558460908,151.999985,302.0,ingr_0000000054;ingr_0000000440;ingr_0000000471;ingr_0000000036,train
dish_1559593646,55.385956,37.0,ingr_0000000189;ingr_0000000126;ingr_0000000201;ingr_0000000312;ingr_0000000377;ingr_0000000291;ingr_0000000531;ingr_0000000161;ingr_0000000072,train
dish_1560798928,485.038239,399.0,ingr_0000000129;ingr_0000000189;ingr_0000000036;ingr_0000000473;ingr_0000000140;ingr_0000000520;ingr_0000000471;ingr_0000000291;ingr_0000000027;ingr_0000000364;ingr_0000000045;ingr_0000000007;ingr_0000000029;ingr_0000000148;ingr_0000000050;ingr_0000000306;ingr_0000000213;ingr_0000000161;ingr_0000000072;ingr_0000000126;ingr_0000000094;ingr_0000000011;ingr_0000000122,train
dish_1558640267,63.48,92.0,ingr_0000000440,train
dish_1562688382,113.599998,71.0,ingr_0000000510,train
dish_1562774475,320.963989,128.0,ingr_0000000039;ingr_0000000433,train
dish_1561739576,63.84,84.0,ingr_0000000437,train
dish_1562603842,594.2453,237.0,ingr_0000000029;ingr_0000000015;ingr_0000000040;ingr_0000000041;ingr_0000000338;ingr_0000000294,train
dish_1563908996,269.916046,293.0,ingr_0000000094;ingr_0000000161;ingr_0000000312;ingr_0000000032;ingr_0000000006;ingr_0000000033;ingr_0000000028;ingr_0000000513;ingr_0000000291;ingr_0000000122;ingr_0000000043;ingr_0000000448;ingr_0000000036,train
dish_1565035830,340.127991,414.0,ingr_0000000471;ingr_0000000244;ingr_0000000033;ingr_0000000007;ingr_0000000094,test
dish_1563305722,434.658997,405.0,ingr_0000000122;ingr_0000000133;ingr_0000000046;ingr_0000000036;ingr_0000000514;ingr_0000000518;ingr_0000000520;ingr_0000000031;ingr_0000000161;ingr_0000000524;ingr_0000000291;ingr_0000000028,train
dish_1558642490,61.950001,187.0,ingr_0000000045;ingr_0000000007,train
dish_1558724689,19.75,79.0,ingr_0000000007,train
dish_1560369313,392.135712,387.0,ingr_0000000161;ingr_0000000049;ingr_0000000312;ingr_0000000189;ingr_0000000026;ingr_0000000122;ingr_0000000133;ingr_0000000534;ingr_0000000520;ingr_0000000094;ingr_0000000535;ingr_0000000462;ingr_0000000023;ingr_0000000471;ingr_0000000014;ingr_0000000291;ingr_0000000027;ingr_0000000524;ingr_0000000521,train
dish_1560441288,165.200012,72.0,ingr_0000000525;ingr_0000000005;ingr_0000000004,train
dish_1559243974,431.21994,306.0,ingr_0000000077;ingr_0000000161;ingr_0000000312;ingr_0000000213;ingr_0000000291;ingr_0000000045,train
dish_1567789154,382.506012,111.0,ingr_0000000039,train
dish_1565898590,212.704514,257.0,ingr_0000000122;ingr_0000000332;ingr_0000000471;ingr_0000000448;ingr_0000000036;ingr_0000000094;ingr_0000000161;ingr_0000000520;ingr_0000000133;ingr_0000000045;ingr_0000000540;ingr_0000000023;ingr_0000000291;ingr_0000000367;ingr_0000000523;ingr_0000000203;ingr_0000000012,train
dish_1558718974,422.013,73.0,ingr_0000000077,train
dish_1566590566,186.959702,142.0,ingr_0000000161;ingr_0000000518;ingr_0000000291;ingr_0000000045;ingr_0000000312;ingr_0000000332;ingr_0000000515;ingr_0000000023,train
dish_1565207662,145.937561,128.0,ingr_0000000094;ingr_0000000155;ingr_0000000072;ingr_0000000535;ingr_0000000038;ingr_0000000026;ingr_0000000049;ingr_0000000291;ingr_0000000122;ingr_0000000534;ingr_0000000523;ingr_0000000161;ingr_0000000520;ingr_0000000189,train
dish_1568315132,591.265503,440.0,ingr_0000000291;ingr_0000000377;ingr_0000000540;ingr_0000000046;ingr_0000000043;ingr_0000000161;ingr_0000000012;ingr_0000000133;ingr_0000000367;ingr_0000000032;ingr_0000000025;ingr_0000000513;ingr_0000000525;ingr_0000000332;ingr_0000000042;ingr_0000000189;ingr_0000000094;ingr_0000000036;ingr_0000000023;ingr_0000000448;ingr_0000000520;ingr_0000000203;ingr_0000000122;ingr_0000000511;ingr_0000000523,train
dish_1563897794,57.57,101.0,ingr_0000000013,train
dish_1562788601,413.170135,287.0,ingr_0000000049;ingr_0000000189;ingr_0000000205;ingr_0000000023;ingr_0000000534;ingr_0000000521;ingr_0000000535;ingr_0000000291;ingr_0000000471;ingr_0000000312;ingr_0000000462;ingr_0000000520;ingr_0000000524;ingr_0000000413;ingr_0000000161;ingr_0000000094;ingr_0000000122;ingr_0000000027;ingr_0000000133,test
dish_1558030724,18.300001,61.0,ingr_0000000458,train
dish_1561579706,284.444855,390.0,ingr_0000000161;ingr_0000000335;ingr_0000000515;ingr_0000000046;ingr_0000000189;ingr_0000000025;ingr_0000000511;ingr_0000000433;ingr_0000000428;ingr_0000000122;ingr_0000000291;ingr_0000000521;ingr_0000000520;ingr_0000000518;ingr_0000000525;ingr_0000000519;ingr_0000000341;ingr_0000000514;ingr_0000000094;ingr_0000000513;ingr_0000000312;ingr_0000000028;ingr_0000000007;ingr_0000000133;ingr_0000000441;ingr_0000000516,train
dish_1563294575,485.90564,562.0,ingr_0000000002;ingr_0000000121;ingr_0000000015;ingr_0000000161;ingr_0000000440;ingr_0000000437;ingr_0000000128;ingr_0000000192;ingr_0000000038,train
dish_1565207631,64.405495,54.0,ingr_0000000189;ingr_0000000155;ingr_0000000026;ingr_0000000038;ingr_0000000291;ingr_0000000523;ingr_0000000122;ingr_0000000072;ingr_0000000161;ingr_0000000094;ingr_0000000520,train
dish_1562688552,235.820007,304.0,ingr_0000000440;ingr_0000000433;ingr_0000000121;ingr_0000000002;ingr_0000000510,train
dish_1559675146,19.07,45.0,ingr_0000000016;ingr_0000000045,train
dish_1564690085,170.615997,143.0,ingr_0000000122;ingr_0000000312;ingr_0000000515;ingr_0000000357;ingr_0000000161;ingr_0000000291;ingr_0000000524;ingr_0000000520;ingr_0000000213;ingr_0000000187,train
